gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2608290208	65	5	31	ProSitePatterns	PS00936	IPR018265	Ribosomal protein L35, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2608290208	65	3	64	SUPERFAMILY	SSF143034			
2608290209	115	54	70	ProSitePatterns	PS00937	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005622|GO:0005840|GO:0006412|GO:0019843
2608290209	115	3	113	SUPERFAMILY	SSF74731			
2608290210	185	52	158	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2608290210	185	52	85	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290210	185	52	85	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290210	185	91	124	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290210	185	91	124	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290210	185	125	158	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290210	185	125	158	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290210	185	50	167	SUPERFAMILY	SSF48452			
2608290211	264	7	249	SUPERFAMILY	SSF110399	IPR008867	Thiazole biosynthesis	GO:0009228|GO:0036355
2608290212	397	2	362	SUPERFAMILY	SSF51735			
2608290213	377	2	373	SUPERFAMILY	SSF53756			
2608290215	969	13	411	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290215	969	475	891	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290215	969	934	955	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290216	129	49	78	ProSitePatterns	PS00189	IPR003016	2-oxo acid dehydrogenase, lipoyl-binding site	
2608290216	129	5	125	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2608290217	430	52	353	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290220	151	5	59	SUPERFAMILY	SSF55658	IPR009027	Ribosomal protein L9/RNase H1, N-terminal	
2608290220	151	64	150	SUPERFAMILY	SSF55653	IPR020069	Ribosomal protein L9, C-terminal	
2608290220	151	17	44	ProSitePatterns	PS00651	IPR020070	Ribosomal protein L9, N-terminal	
2608290221	460	219	409	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2608290221	460	27	137	SUPERFAMILY	SSF48024	IPR007693	DNA helicase, DnaB-like, N-terminal	GO:0003678|GO:0005524|GO:0006260
2608290221	460	196	460	ProSiteProfiles	PS51199	IPR007694	DNA helicase, DnaB-like, C-terminal	GO:0003678|GO:0005524|GO:0006260
2608290221	460	200	450	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290222	662	290	304	ProSitePatterns	PS01280	IPR020595	Glucose-inhibited division protein A-related, conserved site	
2608290222	662	385	408	ProSitePatterns	PS01281	IPR020595	Glucose-inhibited division protein A-related, conserved site	
2608290222	662	10	70	SUPERFAMILY	SSF51905			
2608290222	662	101	277	SUPERFAMILY	SSF51905			
2608290223	180	8	160	SUPERFAMILY	SSF64288			
2608290225	175	4	164	SMART	SM00731	IPR006640	Domain of unknown function SprT-like	
2608290227	442	317	434	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290227	442	165	173	ProSitePatterns	PS00697	IPR016059	DNA ligase, ATP-dependent, conserved site	GO:0003909|GO:0051103
2608290227	442	146	342	SUPERFAMILY	SSF56091			
2608290230	918	50	61	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2608290230	918	198	353	SUPERFAMILY	SSF50677	IPR009008	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	GO:0002161|GO:0006418
2608290230	918	608	868	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2608290230	918	853	917	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
2608290230	918	12	199	SUPERFAMILY	SSF52374			
2608290230	918	352	594	SUPERFAMILY	SSF52374			
2608290231	113	3	98	SUPERFAMILY	SSF89360	IPR000361	FeS cluster biogenesis	
2608290233	279	28	120	SUPERFAMILY	SSF101386			
2608290233	279	165	251	SUPERFAMILY	SSF101386			
2608290234	283	6	282	ProSiteProfiles	PS51006	IPR001045	Spermidine/spermine synthases family	GO:0003824
2608290234	283	80	93	ProSitePatterns	PS01330	IPR001045	Spermidine/spermine synthases family	GO:0003824
2608290234	283	19	281	SUPERFAMILY	SSF53335			
2608290235	293	18	293	ProSiteProfiles	PS51409	IPR006035	Ureohydrolase	GO:0016813|GO:0046872
2608290235	293	13	287	SUPERFAMILY	SSF52768			
2608290236	370	2	286	SUPERFAMILY	SSF103025			
2608290236	370	280	370	SUPERFAMILY	SSF101790			
2608290237	598	295	427	SUPERFAMILY	SSF55261	IPR004115	GAD domain	GO:0004812|GO:0005524|GO:0005737
2608290237	598	144	566	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2608290237	598	1	104	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290237	598	112	298	SUPERFAMILY	SSF55681			
2608290237	598	432	594	SUPERFAMILY	SSF55681			
2608290238	536	292	534	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase	
2608290238	536	1	269	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290238	536	291	531	SUPERFAMILY	SSF52317			
2608290239	223	30	97	SUPERFAMILY	SSF102114			
2608290240	224	5	217	SUPERFAMILY	SSF52402			
2608290241	437	5	436	SUPERFAMILY	SSF56322	IPR005801	ADC synthase	GO:0009058
2608290242	275	6	260	SUPERFAMILY	SSF56752	IPR001544	Aminotransferase, class IV	GO:0003824|GO:0008152
2608290243	267	2	243	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2608290243	267	8	22	ProSitePatterns	PS00839	IPR003043	Uroporphiryn-III C-methyltransferase, conserved site	GO:0006779|GO:0008168|GO:0043115|GO:0055114
2608290243	267	83	116	ProSitePatterns	PS00840	IPR003043	Uroporphiryn-III C-methyltransferase, conserved site	GO:0006779|GO:0008168|GO:0043115|GO:0055114
2608290244	427	13	410	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2608290244	427	18	417	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2608290245	692	6	109	SUPERFAMILY	SSF140356	IPR025198	Polyphosphate kinase N-terminal domain	
2608290245	692	112	318	SUPERFAMILY	SSF143724			
2608290245	692	336	511	SUPERFAMILY	SSF56024			
2608290245	692	515	680	SUPERFAMILY	SSF56024			
2608290246	339	133	146	ProSitePatterns	PS00715	IPR000943	RNA polymerase sigma-70	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2608290246	339	303	329	ProSitePatterns	PS00716	IPR000943	RNA polymerase sigma-70	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2608290246	339	182	256	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2608290246	339	243	334	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2608290246	339	48	179	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2608290248	355	15	353	SUPERFAMILY	SSF51569			
2608290249	857	381	853	SUPERFAMILY	SSF53732	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha	GO:0008152
2608290249	857	171	373	SUPERFAMILY	SSF52016	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel	GO:0008152
2608290249	857	7	166	SUPERFAMILY	SSF74778	IPR015933	Aconitase B, HEAT-like, bacterial	GO:0003994|GO:0006099
2608290249	857	703	720	ProSitePatterns	PS00450	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2608290249	857	761	774	ProSitePatterns	PS01244	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2608290250	452	20	449	SUPERFAMILY	SSF81340	IPR014743	Chloride channel, core	GO:0005216|GO:0055085
2608290251	284	90	283	SUPERFAMILY	SSF53328	IPR002376	Formyl transferase, N-terminal	GO:0009058|GO:0016742
2608290251	284	6	85	SUPERFAMILY	SSF55021			
2608290252	360	10	243	SUPERFAMILY	SSF51971			
2608290252	360	304	359	SUPERFAMILY	SSF51971			
2608290253	635	7	14	ProSitePatterns	PS00297	IPR018181	Heat shock protein 70, conserved site	
2608290253	635	189	202	ProSitePatterns	PS00329	IPR018181	Heat shock protein 70, conserved site	
2608290253	635	330	344	ProSitePatterns	PS01036	IPR018181	Heat shock protein 70, conserved site	
2608290253	635	1	182	SUPERFAMILY	SSF53067			
2608290253	635	184	375	SUPERFAMILY	SSF53067			
2608290253	635	377	533	SUPERFAMILY	SSF100920			
2608290253	635	527	602	SUPERFAMILY	SSF100934			
2608290254	286	2	106	SUPERFAMILY	SSF53223			
2608290254	286	107	284	SUPERFAMILY	SSF51735			
2608290255	152	6	101	SUPERFAMILY	SSF54995	IPR000529	Ribosomal protein S6	GO:0003735|GO:0005840|GO:0006412|GO:0019843
2608290255	152	47	56	ProSitePatterns	PS01048	IPR020815	Ribosomal protein S6, conserved site	GO:0003735|GO:0005840|GO:0006412|GO:0019843
2608290256	404	10	18	ProSitePatterns	PS00564	IPR018223	Argininosuccinate synthase, conserved site	GO:0004055|GO:0005524|GO:0006526
2608290256	404	119	130	ProSitePatterns	PS00565	IPR018223	Argininosuccinate synthase, conserved site	GO:0004055|GO:0005524|GO:0006526
2608290256	404	5	206	SUPERFAMILY	SSF52402			
2608290256	404	173	400	SUPERFAMILY	SSF69864			
2608290258	358	75	87	ProSitePatterns	PS01347	IPR018480	Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site	
2608290258	358	193	204	ProSitePatterns	PS01348	IPR018480	Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site	
2608290260	469	24	439	SUPERFAMILY	SSF53756			
2608290261	967	333	621	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2608290261	967	631	963	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2608290261	967	515	529	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2608290261	967	856	870	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2608290261	967	15	215	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290261	967	473	597	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290261	967	647	936	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290262	559	1	205	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290262	559	296	510	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290263	618	139	468	ProSiteProfiles	PS50011	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
2608290263	618	110	173	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2608290263	618	212	329	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2608290265	367	70	83	ProSitePatterns	PS00165	IPR000634	Serine/threonine dehydratase, pyridoxal-phosphate-binding site	GO:0006520|GO:0030170
2608290265	367	18	347	SUPERFAMILY	SSF53686	IPR001926	Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily	
2608290266	385	17	379	SMART	SM00480	IPR001001	DNA polymerase III, beta chain	GO:0003677|GO:0003887|GO:0006260|GO:0008408|GO:0009360
2608290266	385	1	124	SUPERFAMILY	SSF55979			
2608290266	385	127	259	SUPERFAMILY	SSF55979			
2608290266	385	261	383	SUPERFAMILY	SSF55979			
2608290267	234	86	127	SUPERFAMILY	SSF50346	IPR011033	PRC-barrel-like	
2608290268	779	201	444	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
2608290268	779	600	773	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
2608290268	779	22	198	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
2608290268	779	416	597	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
2608290269	486	2	238	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
2608290269	486	2	261	SUPERFAMILY	SSF56235			
2608290269	486	254	483	SUPERFAMILY	SSF53271			
2608290270	813	9	468	SMART	SM00434	IPR002205	DNA topoisomerase, type IIA, subunit A/C-terminal	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2608290270	813	5	490	SUPERFAMILY	SSF56719	IPR013760	DNA topoisomerase, type IIA-like domain	GO:0003918|GO:0005524
2608290270	813	518	806	SUPERFAMILY	SSF101904			
2608290271	287	43	212	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2608290271	287	43	76	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	43	76	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	77	110	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	77	110	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	111	144	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	111	144	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	145	178	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	145	178	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	179	212	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	179	212	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290271	287	50	211	SUPERFAMILY	SSF48452			
2608290272	314	135	253	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2608290272	314	180	209	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2608290272	314	230	261	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2608290272	314	189	200	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2608290274	208	91	203	SUPERFAMILY	SSF48013	IPR006027	NusB/RsmB/TIM44	GO:0003723|GO:0006355
2608290275	430	226	428	SMART	SM00962	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
2608290275	430	401	414	ProSitePatterns	PS00300	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
2608290275	430	225	389	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2608290275	430	123	190	SUPERFAMILY	SSF47364	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	GO:0005525|GO:0006614
2608290275	430	128	207	SMART	SM00963	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	GO:0005525|GO:0006614
2608290275	430	221	427	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290276	447	216	446	SMART	SM00331	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2608290276	447	230	445	SUPERFAMILY	SSF81606	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2608290277	459	8	457	SUPERFAMILY	SSF48557	IPR008948	L-Aspartase-like	GO:0003824
2608290277	459	276	285	ProSitePatterns	PS00163	IPR020557	Fumarate lyase, conserved site	GO:0003824
2608290278	222	1	79	ProSiteProfiles	PS50102	IPR000504	RNA recognition motif domain	GO:0003676
2608290278	222	2	75	SMART	SM00360	IPR000504	RNA recognition motif domain	GO:0003676
2608290278	222	2	111	SUPERFAMILY	SSF54928			
2608290279	334	97	115	ProSitePatterns	PS01136	IPR018517	tRNA-dihydrouridine synthase, conserved site	GO:0008033|GO:0017150|GO:0050660|GO:0055114
2608290279	334	14	310	SUPERFAMILY	SSF51395			
2608290280	164	40	163	SUPERFAMILY	SSF51316	IPR011057	Mss4-like	
2608290281	239	164	207	ProSitePatterns	PS01071	IPR000740	GrpE nucleotide exchange factor	GO:0000774|GO:0006457|GO:0042803|GO:0051087
2608290281	239	155	209	SUPERFAMILY	SSF51064	IPR009012	GrpE nucleotide exchange factor, head	GO:0006457
2608290281	239	56	153	SUPERFAMILY	SSF58014			
2608290282	374	132	211	SUPERFAMILY	SSF57938	IPR001305	Heat shock protein DnaJ, cysteine-rich domain	GO:0031072|GO:0051082
2608290282	374	132	214	ProSiteProfiles	PS51188	IPR001305	Heat shock protein DnaJ, cysteine-rich domain	GO:0031072|GO:0051082
2608290282	374	2	59	SMART	SM00271	IPR001623	DnaJ domain	
2608290282	374	2	100	SUPERFAMILY	SSF46565	IPR001623	DnaJ domain	
2608290282	374	3	67	ProSiteProfiles	PS50076	IPR001623	DnaJ domain	
2608290282	374	111	170	SUPERFAMILY	SSF49493	IPR008971	HSP40/DnaJ peptide-binding	GO:0006457|GO:0051082
2608290282	374	216	256	SUPERFAMILY	SSF49493	IPR008971	HSP40/DnaJ peptide-binding	GO:0006457|GO:0051082
2608290282	374	262	347	SUPERFAMILY	SSF49493	IPR008971	HSP40/DnaJ peptide-binding	GO:0006457|GO:0051082
2608290282	374	44	63	ProSitePatterns	PS00636	IPR018253	DnaJ domain, conserved site	
2608290283	76	4	72	SUPERFAMILY	SSF64307	IPR001455	TusA-like domain	
2608290284	305	86	234	ProSiteProfiles	PS50936	IPR010914	EngC GTPase	GO:0003924|GO:0005525
2608290284	305	80	293	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290285	116	16	107	SUPERFAMILY	SSF82607	IPR004401	Nucleoid-associated protein YbaB	
2608290286	297	189	293	SUPERFAMILY	SSF56194	IPR011601	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal	GO:0008762|GO:0055114
2608290286	297	11	180	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2608290286	297	19	187	ProSiteProfiles	PS51387	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2608290287	469	315	462	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2608290287	469	102	310	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2608290287	469	10	102	SUPERFAMILY	SSF51984			
2608290288	340	3	157	SMART	SM00846	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0016620|GO:0055114
2608290288	340	155	162	ProSitePatterns	PS00071	IPR020830	Glyceraldehyde 3-phosphate dehydrogenase, active site	GO:0016620|GO:0055114
2608290288	340	1	184	SUPERFAMILY	SSF51735			
2608290288	340	157	319	SUPERFAMILY	SSF55347			
2608290289	328	146	313	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
2608290289	328	6	140	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
2608290290	363	179	250	SUPERFAMILY	SSF50891	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2608290290	363	186	346	ProSiteProfiles	PS50072	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2608290290	363	279	347	SUPERFAMILY	SSF50891	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2608290290	363	45	154	SUPERFAMILY	SSF101112	IPR023222	PsbQ-like domain	
2608290291	186	1	63	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2608290291	186	65	126	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290291	186	129	184	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290291	186	150	169	ProSitePatterns	PS01275	IPR013852	Translation elongation factor P/YeiP, conserved site	
2608290291	186	129	184	SMART	SM00841	IPR015365	Elongation factor P, C-terminal	GO:0005737|GO:0043043
2608290292	165	88	162	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2608290292	165	119	136	ProSitePatterns	PS00188	IPR001882	Biotin-binding site	
2608290292	165	86	162	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2608290293	343	11	336	SUPERFAMILY	SSF53659			
2608290294	292	14	287	SUPERFAMILY	SSF51735			
2608290296	133	19	69	SMART	SM00507	IPR003615	HNH nuclease	
2608290300	387	7	366	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290300	387	187	207	ProSitePatterns	PS00595	IPR020578	Aminotransferase class-V pyridoxal-phosphate binding site	
2608290301	370	1	279	SUPERFAMILY	SSF111342	IPR002748	Cobalamin (vitamin B12) biosynthesis CbiD	GO:0009236|GO:0016740
2608290302	528	13	204	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase	
2608290302	528	205	403	ProSiteProfiles	PS51553	IPR025777	GMP synthetase ATP pyrophosphatase domain	GO:0005524|GO:0016462
2608290302	528	14	206	SUPERFAMILY	SSF52317			
2608290302	528	190	449	SUPERFAMILY	SSF52402			
2608290302	528	408	528	SUPERFAMILY	SSF54810			
2608290303	494	24	230	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2608290303	494	58	91	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290303	494	58	91	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2608290303	494	92	125	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
